SearchBayesianSkopt: New best config found. Config 0: {'topK': 236, 'shrink': 448, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0875851, PRECISION: 0.0169676, PRECISION_RECALL_MIN_DEN: 0.0702604, RECALL: 0.0688286, MAP: 0.0292049, MRR: 0.0592590, NDCG: 0.0454810, F1: 0.0272239, HIT_RATE: 0.1696758, ARHR: 0.0641478, NOVELTY: 0.0049562, AVERAGE_POPULARITY: 0.0183679, DIVERSITY_MEAN_INTER_LIST: 0.9966678, DIVERSITY_HERFINDAHL: 0.9996474, COVERAGE_ITEM: 0.5168816, COVERAGE_ITEM_CORRECT: 0.0302599, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0937461, DIVERSITY_GINI: 0.2396234, SHANNON_ENTROPY: 12.8021041, 
SearchBayesianSkopt: New best config found. Config 836: {'topK': 155, 'shrink': 69, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0899270, PRECISION: 0.0180742, PRECISION_RECALL_MIN_DEN: 0.0722702, RECALL: 0.0707261, MAP: 0.0312915, MRR: 0.0623222, NDCG: 0.0479833, F1: 0.0287908, HIT_RATE: 0.1807416, ARHR: 0.0682758, NOVELTY: 0.0049519, AVERAGE_POPULARITY: 0.0185863, DIVERSITY_MEAN_INTER_LIST: 0.9970324, DIVERSITY_HERFINDAHL: 0.9996839, COVERAGE_ITEM: 0.5553032, COVERAGE_ITEM_CORRECT: 0.0323003, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0968919, DIVERSITY_GINI: 0.2718956, SHANNON_ENTROPY: 12.9903061, 
SearchBayesianSkopt: Best config evaluated with evaluator_test. Config: {'topK': 155, 'shrink': 69, 'similarity': 'dice', 'normalize': False} - results:
CUTOFF: 10 - ROC_AUC: 0.0911739, PRECISION: 0.0196566, PRECISION_RECALL_MIN_DEN: 0.0663096, RECALL: 0.0639415, MAP: 0.0274028, MRR: 0.0629023, NDCG: 0.0440218, F1: 0.0300694, HIT_RATE: 0.1965659, ARHR: 0.0704610, NOVELTY: 0.0049586, AVERAGE_POPULARITY: 0.0185285, DIVERSITY_MEAN_INTER_LIST: 0.9969590, DIVERSITY_HERFINDAHL: 0.9996781, COVERAGE_ITEM: 0.5785178, COVERAGE_ITEM_CORRECT: 0.0375361, COVERAGE_USER: 0.7035359, COVERAGE_USER_CORRECT: 0.1096011, DIVERSITY_GINI: 0.2799672, SHANNON_ENTROPY: 13.0251278, 

SearchBayesianSkopt: Config 837 is suboptimal. Config: {'topK': 1621, 'shrink': 2719, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0748441, PRECISION: 0.0145797, PRECISION_RECALL_MIN_DEN: 0.0607553, RECALL: 0.0595911, MAP: 0.0253901, MRR: 0.0504996, NDCG: 0.0393489, F1: 0.0234275, HIT_RATE: 0.1457969, ARHR: 0.0543467, NOVELTY: 0.0049866, AVERAGE_POPULARITY: 0.0185708, DIVERSITY_MEAN_INTER_LIST: 0.9949752, DIVERSITY_HERFINDAHL: 0.9994782, COVERAGE_ITEM: 0.4556304, COVERAGE_ITEM_CORRECT: 0.0258710, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0814144, DIVERSITY_GINI: 0.1860594, SHANNON_ENTROPY: 12.3667932, 
SearchBayesianSkopt: Config 838 is suboptimal. Config: {'topK': 766, 'shrink': 2896, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0802770, PRECISION: 0.0153562, PRECISION_RECALL_MIN_DEN: 0.0637109, RECALL: 0.0624139, MAP: 0.0269326, MRR: 0.0538569, NDCG: 0.0415682, F1: 0.0246481, HIT_RATE: 0.1535624, ARHR: 0.0581211, NOVELTY: 0.0049671, AVERAGE_POPULARITY: 0.0183355, DIVERSITY_MEAN_INTER_LIST: 0.9958450, DIVERSITY_HERFINDAHL: 0.9995652, COVERAGE_ITEM: 0.4746102, COVERAGE_ITEM_CORRECT: 0.0273340, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0850635, DIVERSITY_GINI: 0.2031500, SHANNON_ENTROPY: 12.5318914, 
SearchBayesianSkopt: Config 839 is suboptimal. Config: {'topK': 1115, 'shrink': 1086, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0780570, PRECISION: 0.0149291, PRECISION_RECALL_MIN_DEN: 0.0621473, RECALL: 0.0609160, MAP: 0.0262379, MRR: 0.0527222, NDCG: 0.0405418, F1: 0.0239811, HIT_RATE: 0.1492914, ARHR: 0.0567325, NOVELTY: 0.0049724, AVERAGE_POPULARITY: 0.0183394, DIVERSITY_MEAN_INTER_LIST: 0.9956563, DIVERSITY_HERFINDAHL: 0.9995463, COVERAGE_ITEM: 0.4655245, COVERAGE_ITEM_CORRECT: 0.0266795, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0834277, DIVERSITY_GINI: 0.1951170, SHANNON_ENTROPY: 12.4676849, 
SearchBayesianSkopt: Config 840 is suboptimal. Config: {'topK': 235, 'shrink': 1365, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0867171, PRECISION: 0.0167734, PRECISION_RECALL_MIN_DEN: 0.0693205, RECALL: 0.0678947, MAP: 0.0288449, MRR: 0.0584703, NDCG: 0.0448943, F1: 0.0269010, HIT_RATE: 0.1677344, ARHR: 0.0632698, NOVELTY: 0.0049579, AVERAGE_POPULARITY: 0.0183404, DIVERSITY_MEAN_INTER_LIST: 0.9965985, DIVERSITY_HERFINDAHL: 0.9996405, COVERAGE_ITEM: 0.5162656, COVERAGE_ITEM_CORRECT: 0.0299134, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0928652, DIVERSITY_GINI: 0.2375620, SHANNON_ENTROPY: 12.7827492, 
SearchBayesianSkopt: Config 841 is suboptimal. Config: {'topK': 301, 'shrink': 488, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0838160, PRECISION: 0.0163852, PRECISION_RECALL_MIN_DEN: 0.0679632, RECALL: 0.0665717, MAP: 0.0285202, MRR: 0.0569168, NDCG: 0.0441523, F1: 0.0262977, HIT_RATE: 0.1638517, ARHR: 0.0614817, NOVELTY: 0.0049528, AVERAGE_POPULARITY: 0.0182939, DIVERSITY_MEAN_INTER_LIST: 0.9965631, DIVERSITY_HERFINDAHL: 0.9996370, COVERAGE_ITEM: 0.5092204, COVERAGE_ITEM_CORRECT: 0.0292974, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0908519, DIVERSITY_GINI: 0.2326469, SHANNON_ENTROPY: 12.7559886, 
SearchBayesianSkopt: Config 842 is suboptimal. Config: {'topK': 1726, 'shrink': 1983, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0743901, PRECISION: 0.0146768, PRECISION_RECALL_MIN_DEN: 0.0610262, RECALL: 0.0598416, MAP: 0.0252736, MRR: 0.0500008, NDCG: 0.0392960, F1: 0.0235722, HIT_RATE: 0.1467676, ARHR: 0.0539277, NOVELTY: 0.0049854, AVERAGE_POPULARITY: 0.0185874, DIVERSITY_MEAN_INTER_LIST: 0.9949911, DIVERSITY_HERFINDAHL: 0.9994798, COVERAGE_ITEM: 0.4528200, COVERAGE_ITEM_CORRECT: 0.0260635, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0815402, DIVERSITY_GINI: 0.1846811, SHANNON_ENTROPY: 12.3582855, 
SearchBayesianSkopt: Config 843 is suboptimal. Config: {'topK': 1679, 'shrink': 2940, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0747919, PRECISION: 0.0145797, PRECISION_RECALL_MIN_DEN: 0.0607459, RECALL: 0.0595750, MAP: 0.0253580, MRR: 0.0503228, NDCG: 0.0393286, F1: 0.0234263, HIT_RATE: 0.1457969, ARHR: 0.0541853, NOVELTY: 0.0049852, AVERAGE_POPULARITY: 0.0185521, DIVERSITY_MEAN_INTER_LIST: 0.9949031, DIVERSITY_HERFINDAHL: 0.9994710, COVERAGE_ITEM: 0.4535515, COVERAGE_ITEM_CORRECT: 0.0258325, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0812885, DIVERSITY_GINI: 0.1848298, SHANNON_ENTROPY: 12.3554919, 
SearchBayesianSkopt: Config 844 is suboptimal. Config: {'topK': 707, 'shrink': 2341, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0807445, PRECISION: 0.0155892, PRECISION_RECALL_MIN_DEN: 0.0642158, RECALL: 0.0628497, MAP: 0.0269907, MRR: 0.0539684, NDCG: 0.0417471, F1: 0.0249819, HIT_RATE: 0.1558921, ARHR: 0.0582381, NOVELTY: 0.0049693, AVERAGE_POPULARITY: 0.0182731, DIVERSITY_MEAN_INTER_LIST: 0.9959495, DIVERSITY_HERFINDAHL: 0.9995756, COVERAGE_ITEM: 0.4772666, COVERAGE_ITEM_CORRECT: 0.0276805, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0863219, DIVERSITY_GINI: 0.2056290, SHANNON_ENTROPY: 12.5540409, 
SearchBayesianSkopt: Config 845 is suboptimal. Config: {'topK': 1789, 'shrink': 914, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0751384, PRECISION: 0.0147350, PRECISION_RECALL_MIN_DEN: 0.0611323, RECALL: 0.0599192, MAP: 0.0253927, MRR: 0.0499754, NDCG: 0.0394230, F1: 0.0236533, HIT_RATE: 0.1473500, ARHR: 0.0540910, NOVELTY: 0.0049805, AVERAGE_POPULARITY: 0.0186132, DIVERSITY_MEAN_INTER_LIST: 0.9952970, DIVERSITY_HERFINDAHL: 0.9995104, COVERAGE_ITEM: 0.4533205, COVERAGE_ITEM_CORRECT: 0.0261405, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0814144, DIVERSITY_GINI: 0.1858010, SHANNON_ENTROPY: 12.3821567, 
SearchBayesianSkopt: Config 846 is suboptimal. Config: {'topK': 213, 'shrink': 77, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0899734, PRECISION: 0.0178606, PRECISION_RECALL_MIN_DEN: 0.0724543, RECALL: 0.0709817, MAP: 0.0305624, MRR: 0.0613419, NDCG: 0.0473652, F1: 0.0285399, HIT_RATE: 0.1786061, ARHR: 0.0667969, NOVELTY: 0.0049523, AVERAGE_POPULARITY: 0.0185083, DIVERSITY_MEAN_INTER_LIST: 0.9969144, DIVERSITY_HERFINDAHL: 0.9996721, COVERAGE_ITEM: 0.5399038, COVERAGE_ITEM_CORRECT: 0.0320308, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0972694, DIVERSITY_GINI: 0.2607659, SHANNON_ENTROPY: 12.9289539, 
SearchBayesianSkopt: Config 847 is suboptimal. Config: {'topK': 265, 'shrink': 907, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0854059, PRECISION: 0.0167929, PRECISION_RECALL_MIN_DEN: 0.0693102, RECALL: 0.0679048, MAP: 0.0288724, MRR: 0.0583413, NDCG: 0.0448754, F1: 0.0269267, HIT_RATE: 0.1679286, ARHR: 0.0630872, NOVELTY: 0.0049534, AVERAGE_POPULARITY: 0.0183184, DIVERSITY_MEAN_INTER_LIST: 0.9965720, DIVERSITY_HERFINDAHL: 0.9996379, COVERAGE_ITEM: 0.5130318, COVERAGE_ITEM_CORRECT: 0.0300289, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0926136, DIVERSITY_GINI: 0.2348396, SHANNON_ENTROPY: 12.7671209, 
SearchBayesianSkopt: Config 848 is suboptimal. Config: {'topK': 1000, 'shrink': 2144, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0779919, PRECISION: 0.0152980, PRECISION_RECALL_MIN_DEN: 0.0626582, RECALL: 0.0612877, MAP: 0.0262762, MRR: 0.0527798, NDCG: 0.0407447, F1: 0.0244844, HIT_RATE: 0.1529800, ARHR: 0.0569607, NOVELTY: 0.0049706, AVERAGE_POPULARITY: 0.0182727, DIVERSITY_MEAN_INTER_LIST: 0.9956192, DIVERSITY_HERFINDAHL: 0.9995426, COVERAGE_ITEM: 0.4669105, COVERAGE_ITEM_CORRECT: 0.0271415, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0848119, DIVERSITY_GINI: 0.1964233, SHANNON_ENTROPY: 12.4747118, 
SearchBayesianSkopt: Config 849 is suboptimal. Config: {'topK': 1389, 'shrink': 2132, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0754999, PRECISION: 0.0147350, PRECISION_RECALL_MIN_DEN: 0.0614866, RECALL: 0.0602783, MAP: 0.0254119, MRR: 0.0507229, NDCG: 0.0395576, F1: 0.0236812, HIT_RATE: 0.1473500, ARHR: 0.0547078, NOVELTY: 0.0049805, AVERAGE_POPULARITY: 0.0184525, DIVERSITY_MEAN_INTER_LIST: 0.9952684, DIVERSITY_HERFINDAHL: 0.9995075, COVERAGE_ITEM: 0.4590953, COVERAGE_ITEM_CORRECT: 0.0263330, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0819177, DIVERSITY_GINI: 0.1898116, SHANNON_ENTROPY: 12.4084693, 
SearchBayesianSkopt: Config 850 is suboptimal. Config: {'topK': 712, 'shrink': 1283, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0808966, PRECISION: 0.0156863, PRECISION_RECALL_MIN_DEN: 0.0645134, RECALL: 0.0631406, MAP: 0.0271018, MRR: 0.0541361, NDCG: 0.0419154, F1: 0.0251295, HIT_RATE: 0.1568627, ARHR: 0.0584711, NOVELTY: 0.0049664, AVERAGE_POPULARITY: 0.0182723, DIVERSITY_MEAN_INTER_LIST: 0.9960246, DIVERSITY_HERFINDAHL: 0.9995831, COVERAGE_ITEM: 0.4772281, COVERAGE_ITEM_CORRECT: 0.0278730, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0866994, DIVERSITY_GINI: 0.2062031, SHANNON_ENTROPY: 12.5631544, 
SearchBayesianSkopt: Config 851 is suboptimal. Config: {'topK': 1791, 'shrink': 670, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0752651, PRECISION: 0.0149291, PRECISION_RECALL_MIN_DEN: 0.0618072, RECALL: 0.0605751, MAP: 0.0256810, MRR: 0.0504111, NDCG: 0.0398233, F1: 0.0239545, HIT_RATE: 0.1492914, ARHR: 0.0546447, NOVELTY: 0.0049821, AVERAGE_POPULARITY: 0.0186179, DIVERSITY_MEAN_INTER_LIST: 0.9954189, DIVERSITY_HERFINDAHL: 0.9995226, COVERAGE_ITEM: 0.4540135, COVERAGE_ITEM_CORRECT: 0.0265255, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0822952, DIVERSITY_GINI: 0.1868000, SHANNON_ENTROPY: 12.3969448, 
SearchBayesianSkopt: Config 852 is suboptimal. Config: {'topK': 550, 'shrink': 1502, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0816993, PRECISION: 0.0158222, PRECISION_RECALL_MIN_DEN: 0.0650902, RECALL: 0.0637399, MAP: 0.0277093, MRR: 0.0551050, NDCG: 0.0426247, F1: 0.0253514, HIT_RATE: 0.1582217, ARHR: 0.0595594, NOVELTY: 0.0049700, AVERAGE_POPULARITY: 0.0183253, DIVERSITY_MEAN_INTER_LIST: 0.9961609, DIVERSITY_HERFINDAHL: 0.9995968, COVERAGE_ITEM: 0.4868142, COVERAGE_ITEM_CORRECT: 0.0282579, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0874544, DIVERSITY_GINI: 0.2136312, SHANNON_ENTROPY: 12.6166591, 
SearchBayesianSkopt: Config 853 is suboptimal. Config: {'topK': 138, 'shrink': 1511, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0867294, PRECISION: 0.0173170, PRECISION_RECALL_MIN_DEN: 0.0705548, RECALL: 0.0690437, MAP: 0.0294639, MRR: 0.0587240, NDCG: 0.0457205, F1: 0.0276892, HIT_RATE: 0.1731703, ARHR: 0.0640149, NOVELTY: 0.0049560, AVERAGE_POPULARITY: 0.0184926, DIVERSITY_MEAN_INTER_LIST: 0.9968444, DIVERSITY_HERFINDAHL: 0.9996651, COVERAGE_ITEM: 0.5363234, COVERAGE_ITEM_CORRECT: 0.0308758, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0945011, DIVERSITY_GINI: 0.2542205, SHANNON_ENTROPY: 12.8883780, 
SearchBayesianSkopt: Config 854 is suboptimal. Config: {'topK': 941, 'shrink': 761, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0791026, PRECISION: 0.0153368, PRECISION_RECALL_MIN_DEN: 0.0628173, RECALL: 0.0614630, MAP: 0.0266089, MRR: 0.0533989, NDCG: 0.0410901, F1: 0.0245482, HIT_RATE: 0.1533683, ARHR: 0.0576307, NOVELTY: 0.0049665, AVERAGE_POPULARITY: 0.0182836, DIVERSITY_MEAN_INTER_LIST: 0.9958842, DIVERSITY_HERFINDAHL: 0.9995691, COVERAGE_ITEM: 0.4699519, COVERAGE_ITEM_CORRECT: 0.0272570, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0849377, DIVERSITY_GINI: 0.1998795, SHANNON_ENTROPY: 12.5155045, 
SearchBayesianSkopt: Config 855 is suboptimal. Config: {'topK': 1835, 'shrink': 647, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0752739, PRECISION: 0.0148515, PRECISION_RECALL_MIN_DEN: 0.0611471, RECALL: 0.0599138, MAP: 0.0256271, MRR: 0.0503692, NDCG: 0.0396255, F1: 0.0238027, HIT_RATE: 0.1485149, ARHR: 0.0546386, NOVELTY: 0.0049820, AVERAGE_POPULARITY: 0.0186314, DIVERSITY_MEAN_INTER_LIST: 0.9954091, DIVERSITY_HERFINDAHL: 0.9995216, COVERAGE_ITEM: 0.4521655, COVERAGE_ITEM_CORRECT: 0.0264100, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0817919, DIVERSITY_GINI: 0.1859690, SHANNON_ENTROPY: 12.3914185, 
SearchBayesianSkopt: Config 856 is suboptimal. Config: {'topK': 1208, 'shrink': 700, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0783674, PRECISION: 0.0149680, PRECISION_RECALL_MIN_DEN: 0.0618150, RECALL: 0.0605618, MAP: 0.0262932, MRR: 0.0530872, NDCG: 0.0405374, F1: 0.0240034, HIT_RATE: 0.1496797, ARHR: 0.0572624, NOVELTY: 0.0049769, AVERAGE_POPULARITY: 0.0183598, DIVERSITY_MEAN_INTER_LIST: 0.9957109, DIVERSITY_HERFINDAHL: 0.9995518, COVERAGE_ITEM: 0.4641386, COVERAGE_ITEM_CORRECT: 0.0266410, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0834277, DIVERSITY_GINI: 0.1946785, SHANNON_ENTROPY: 12.4693534, 
SearchBayesianSkopt: Config 857 is suboptimal. Config: {'topK': 1411, 'shrink': 2728, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0751890, PRECISION: 0.0146962, PRECISION_RECALL_MIN_DEN: 0.0614995, RECALL: 0.0602830, MAP: 0.0253276, MRR: 0.0505605, NDCG: 0.0394511, F1: 0.0236313, HIT_RATE: 0.1469618, ARHR: 0.0545665, NOVELTY: 0.0049838, AVERAGE_POPULARITY: 0.0184460, DIVERSITY_MEAN_INTER_LIST: 0.9951971, DIVERSITY_HERFINDAHL: 0.9995004, COVERAGE_ITEM: 0.4587488, COVERAGE_ITEM_CORRECT: 0.0262560, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0816660, DIVERSITY_GINI: 0.1892837, SHANNON_ENTROPY: 12.4011675, 
SearchBayesianSkopt: Config 858 is suboptimal. Config: {'topK': 1330, 'shrink': 61, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0821973, PRECISION: 0.0163075, PRECISION_RECALL_MIN_DEN: 0.0674286, RECALL: 0.0661031, MAP: 0.0286091, MRR: 0.0561948, NDCG: 0.0439836, F1: 0.0261611, HIT_RATE: 0.1630751, ARHR: 0.0613500, NOVELTY: 0.0049684, AVERAGE_POPULARITY: 0.0184178, DIVERSITY_MEAN_INTER_LIST: 0.9963750, DIVERSITY_HERFINDAHL: 0.9996182, COVERAGE_ITEM: 0.4963619, COVERAGE_ITEM_CORRECT: 0.0293359, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0883352, DIVERSITY_GINI: 0.2236648, SHANNON_ENTROPY: 12.6956791, 
SearchBayesianSkopt: Config 859 is suboptimal. Config: {'topK': 797, 'shrink': 2063, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0799849, PRECISION: 0.0153368, PRECISION_RECALL_MIN_DEN: 0.0631133, RECALL: 0.0617768, MAP: 0.0267160, MRR: 0.0534835, NDCG: 0.0412550, F1: 0.0245731, HIT_RATE: 0.1533683, ARHR: 0.0577218, NOVELTY: 0.0049692, AVERAGE_POPULARITY: 0.0183197, DIVERSITY_MEAN_INTER_LIST: 0.9958693, DIVERSITY_HERFINDAHL: 0.9995676, COVERAGE_ITEM: 0.4739942, COVERAGE_ITEM_CORRECT: 0.0273340, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0848119, DIVERSITY_GINI: 0.2027259, SHANNON_ENTROPY: 12.5310205, 
SearchBayesianSkopt: Config 860 is suboptimal. Config: {'topK': 1327, 'shrink': 634, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0771466, PRECISION: 0.0149680, PRECISION_RECALL_MIN_DEN: 0.0623292, RECALL: 0.0610956, MAP: 0.0260650, MRR: 0.0521310, NDCG: 0.0403699, F1: 0.0240451, HIT_RATE: 0.1496797, ARHR: 0.0562246, NOVELTY: 0.0049781, AVERAGE_POPULARITY: 0.0184154, DIVERSITY_MEAN_INTER_LIST: 0.9956794, DIVERSITY_HERFINDAHL: 0.9995486, COVERAGE_ITEM: 0.4629836, COVERAGE_ITEM_CORRECT: 0.0266025, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0834277, DIVERSITY_GINI: 0.1937960, SHANNON_ENTROPY: 12.4604300, 
SearchBayesianSkopt: Config 861 is suboptimal. Config: {'topK': 65, 'shrink': 1668, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0852009, PRECISION: 0.0169676, PRECISION_RECALL_MIN_DEN: 0.0684550, RECALL: 0.0669975, MAP: 0.0293327, MRR: 0.0582984, NDCG: 0.0450995, F1: 0.0270776, HIT_RATE: 0.1696758, ARHR: 0.0639351, NOVELTY: 0.0049515, AVERAGE_POPULARITY: 0.0181897, DIVERSITY_MEAN_INTER_LIST: 0.9969883, DIVERSITY_HERFINDAHL: 0.9996795, COVERAGE_ITEM: 0.5641963, COVERAGE_ITEM_CORRECT: 0.0310298, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0911036, DIVERSITY_GINI: 0.2748402, SHANNON_ENTROPY: 12.9976199, 
SearchBayesianSkopt: Config 862 is suboptimal. Config: {'topK': 1026, 'shrink': 903, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0781508, PRECISION: 0.0152592, PRECISION_RECALL_MIN_DEN: 0.0625174, RECALL: 0.0611821, MAP: 0.0262711, MRR: 0.0527876, NDCG: 0.0407218, F1: 0.0244263, HIT_RATE: 0.1525917, ARHR: 0.0570385, NOVELTY: 0.0049698, AVERAGE_POPULARITY: 0.0183111, DIVERSITY_MEAN_INTER_LIST: 0.9957664, DIVERSITY_HERFINDAHL: 0.9995573, COVERAGE_ITEM: 0.4680269, COVERAGE_ITEM_CORRECT: 0.0270260, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0845602, DIVERSITY_GINI: 0.1974344, SHANNON_ENTROPY: 12.4905054, 
SearchBayesianSkopt: Config 863 is suboptimal. Config: {'topK': 737, 'shrink': 2343, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0803625, PRECISION: 0.0155504, PRECISION_RECALL_MIN_DEN: 0.0642535, RECALL: 0.0629447, MAP: 0.0270781, MRR: 0.0543323, NDCG: 0.0418469, F1: 0.0249395, HIT_RATE: 0.1555038, ARHR: 0.0585846, NOVELTY: 0.0049673, AVERAGE_POPULARITY: 0.0182802, DIVERSITY_MEAN_INTER_LIST: 0.9959170, DIVERSITY_HERFINDAHL: 0.9995724, COVERAGE_ITEM: 0.4758807, COVERAGE_ITEM_CORRECT: 0.0276805, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0860702, DIVERSITY_GINI: 0.2045188, SHANNON_ENTROPY: 12.5453966, 
SearchBayesianSkopt: Config 864 is suboptimal. Config: {'topK': 958, 'shrink': 694, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0791975, PRECISION: 0.0153951, PRECISION_RECALL_MIN_DEN: 0.0629227, RECALL: 0.0615471, MAP: 0.0266163, MRR: 0.0536467, NDCG: 0.0411489, F1: 0.0246295, HIT_RATE: 0.1539507, ARHR: 0.0578917, NOVELTY: 0.0049676, AVERAGE_POPULARITY: 0.0183089, DIVERSITY_MEAN_INTER_LIST: 0.9958923, DIVERSITY_HERFINDAHL: 0.9995699, COVERAGE_ITEM: 0.4699134, COVERAGE_ITEM_CORRECT: 0.0272955, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0850635, DIVERSITY_GINI: 0.1997071, SHANNON_ENTROPY: 12.5152994, 
SearchBayesianSkopt: Config 865 is suboptimal. Config: {'topK': 261, 'shrink': 860, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.0860971, PRECISION: 0.0168123, PRECISION_RECALL_MIN_DEN: 0.0695497, RECALL: 0.0681505, MAP: 0.0291621, MRR: 0.0588814, NDCG: 0.0451767, F1: 0.0269710, HIT_RATE: 0.1681227, ARHR: 0.0636327, NOVELTY: 0.0049558, AVERAGE_POPULARITY: 0.0183510, DIVERSITY_MEAN_INTER_LIST: 0.9965883, DIVERSITY_HERFINDAHL: 0.9996395, COVERAGE_ITEM: 0.5139172, COVERAGE_ITEM_CORRECT: 0.0300289, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0927394, DIVERSITY_GINI: 0.2357090, SHANNON_ENTROPY: 12.7729174, 
SearchBayesianSkopt: Config 866 is suboptimal. Config: {'topK': 1787, 'shrink': 2566, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.0743035, PRECISION: 0.0145409, PRECISION_RECALL_MIN_DEN: 0.0604285, RECALL: 0.0592713, MAP: 0.0250763, MRR: 0.0493873, NDCG: 0.0389914, F1: 0.0233527, HIT_RATE: 0.1454087, ARHR: 0.0533729, NOVELTY: 0.0049880, AVERAGE_POPULARITY: 0.0185868, DIVERSITY_MEAN_INTER_LIST: 0.9948491, DIVERSITY_HERFINDAHL: 0.9994656, COVERAGE_ITEM: 0.4514341, COVERAGE_ITEM_CORRECT: 0.0258325, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.0805335, DIVERSITY_GINI: 0.1835262, SHANNON_ENTROPY: 12.3430083, 
