SearchBayesianSkopt: New best config found. Config 0: {'topK': 236, 'shrink': 448, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1228544, PRECISION: 0.0248495, PRECISION_RECALL_MIN_DEN: 0.0933659, RECALL: 0.0912320, MAP: 0.0417456, MRR: 0.0860834, NDCG: 0.0638661, F1: 0.0390600, HIT_RATE: 0.2484954, ARHR: 0.0969772, NOVELTY: 0.0046477, AVERAGE_POPULARITY: 0.1256616, DIVERSITY_MEAN_INTER_LIST: 0.9778901, DIVERSITY_HERFINDAHL: 0.9977700, COVERAGE_ITEM: 0.3403272, COVERAGE_ITEM_CORRECT: 0.0245236, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1263370, DIVERSITY_GINI: 0.0915736, SHANNON_ENTROPY: 10.7694089, 
SearchBayesianSkopt: Config 867 is suboptimal. Config: {'topK': 1812, 'shrink': 2945, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1151558, PRECISION: 0.0227723, PRECISION_RECALL_MIN_DEN: 0.0873009, RECALL: 0.0853323, MAP: 0.0387622, MRR: 0.0798123, NDCG: 0.0593761, F1: 0.0359506, HIT_RATE: 0.2277228, ARHR: 0.0889601, NOVELTY: 0.0045202, AVERAGE_POPULARITY: 0.1615302, DIVERSITY_MEAN_INTER_LIST: 0.9608431, DIVERSITY_HERFINDAHL: 0.9960657, COVERAGE_ITEM: 0.3075265, COVERAGE_ITEM_CORRECT: 0.0206737, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1189128, DIVERSITY_GINI: 0.0719636, SHANNON_ENTROPY: 10.1479609, 
SearchBayesianSkopt: Config 868 is suboptimal. Config: {'topK': 80, 'shrink': 392, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1182697, PRECISION: 0.0241701, PRECISION_RECALL_MIN_DEN: 0.0892473, RECALL: 0.0870283, MAP: 0.0410825, MRR: 0.0855751, NDCG: 0.0621695, F1: 0.0378329, HIT_RATE: 0.2417006, ARHR: 0.0961602, NOVELTY: 0.0048413, AVERAGE_POPULARITY: 0.0854297, DIVERSITY_MEAN_INTER_LIST: 0.9881105, DIVERSITY_HERFINDAHL: 0.9987919, COVERAGE_ITEM: 0.4025409, COVERAGE_ITEM_CORRECT: 0.0278345, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1211778, DIVERSITY_GINI: 0.1341646, SHANNON_ENTROPY: 11.6002284, 
SearchBayesianSkopt: Config 869 is suboptimal. Config: {'topK': 1248, 'shrink': 131, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1205817, PRECISION: 0.0240536, PRECISION_RECALL_MIN_DEN: 0.0915259, RECALL: 0.0895130, MAP: 0.0414615, MRR: 0.0855047, NDCG: 0.0630631, F1: 0.0379180, HIT_RATE: 0.2405358, ARHR: 0.0958814, NOVELTY: 0.0045312, AVERAGE_POPULARITY: 0.1585254, DIVERSITY_MEAN_INTER_LIST: 0.9633602, DIVERSITY_HERFINDAHL: 0.9963173, COVERAGE_ITEM: 0.3115303, COVERAGE_ITEM_CORRECT: 0.0221752, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1236945, DIVERSITY_GINI: 0.0741758, SHANNON_ENTROPY: 10.2161213, 
SearchBayesianSkopt: Config 870 is suboptimal. Config: {'topK': 142, 'shrink': 2841, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1210945, PRECISION: 0.0243836, PRECISION_RECALL_MIN_DEN: 0.0922346, RECALL: 0.0901743, MAP: 0.0411057, MRR: 0.0842076, NDCG: 0.0629387, F1: 0.0383871, HIT_RATE: 0.2438361, ARHR: 0.0944948, NOVELTY: 0.0047383, AVERAGE_POPULARITY: 0.1053186, DIVERSITY_MEAN_INTER_LIST: 0.9840887, DIVERSITY_HERFINDAHL: 0.9983898, COVERAGE_ITEM: 0.3668912, COVERAGE_ITEM_CORRECT: 0.0261405, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1247011, DIVERSITY_GINI: 0.1093440, SHANNON_ENTROPY: 11.1800974, 
SearchBayesianSkopt: Config 871 is suboptimal. Config: {'topK': 84, 'shrink': 895, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1172787, PRECISION: 0.0243448, PRECISION_RECALL_MIN_DEN: 0.0895617, RECALL: 0.0873241, MAP: 0.0404970, MRR: 0.0844512, NDCG: 0.0618124, F1: 0.0380748, HIT_RATE: 0.2434479, ARHR: 0.0949024, NOVELTY: 0.0048346, AVERAGE_POPULARITY: 0.0866820, DIVERSITY_MEAN_INTER_LIST: 0.9879858, DIVERSITY_HERFINDAHL: 0.9987794, COVERAGE_ITEM: 0.3997305, COVERAGE_ITEM_CORRECT: 0.0279885, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1223103, DIVERSITY_GINI: 0.1323605, SHANNON_ENTROPY: 11.5769541, 
SearchBayesianSkopt: Config 872 is suboptimal. Config: {'topK': 363, 'shrink': 2918, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1184053, PRECISION: 0.0240148, PRECISION_RECALL_MIN_DEN: 0.0913420, RECALL: 0.0892443, MAP: 0.0406443, MRR: 0.0830541, NDCG: 0.0621638, F1: 0.0378456, HIT_RATE: 0.2401475, ARHR: 0.0931800, NOVELTY: 0.0045954, AVERAGE_POPULARITY: 0.1396810, DIVERSITY_MEAN_INTER_LIST: 0.9724250, DIVERSITY_HERFINDAHL: 0.9972236, COVERAGE_ITEM: 0.3264678, COVERAGE_ITEM_CORRECT: 0.0229836, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1236945, DIVERSITY_GINI: 0.0829538, SHANNON_ENTROPY: 10.5239053, 
SearchBayesianSkopt: Config 873 is suboptimal. Config: {'topK': 1950, 'shrink': 1303, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1158368, PRECISION: 0.0230635, PRECISION_RECALL_MIN_DEN: 0.0879005, RECALL: 0.0858737, MAP: 0.0389716, MRR: 0.0801841, NDCG: 0.0597244, F1: 0.0363613, HIT_RATE: 0.2306348, ARHR: 0.0896551, NOVELTY: 0.0045196, AVERAGE_POPULARITY: 0.1616560, DIVERSITY_MEAN_INTER_LIST: 0.9609047, DIVERSITY_HERFINDAHL: 0.9960718, COVERAGE_ITEM: 0.3076035, COVERAGE_ITEM_CORRECT: 0.0208277, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1196678, DIVERSITY_GINI: 0.0719870, SHANNON_ENTROPY: 10.1483304, 
SearchBayesianSkopt: Config 874 is suboptimal. Config: {'topK': 701, 'shrink': 799, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1191489, PRECISION: 0.0238012, PRECISION_RECALL_MIN_DEN: 0.0904800, RECALL: 0.0884172, MAP: 0.0401163, MRR: 0.0823744, NDCG: 0.0614588, F1: 0.0375061, HIT_RATE: 0.2380120, ARHR: 0.0923703, NOVELTY: 0.0045414, AVERAGE_POPULARITY: 0.1549396, DIVERSITY_MEAN_INTER_LIST: 0.9648536, DIVERSITY_HERFINDAHL: 0.9964666, COVERAGE_ITEM: 0.3138787, COVERAGE_ITEM_CORRECT: 0.0220597, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1226878, DIVERSITY_GINI: 0.0752171, SHANNON_ENTROPY: 10.2567565, 
SearchBayesianSkopt: Config 875 is suboptimal. Config: {'topK': 995, 'shrink': 1058, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1167472, PRECISION: 0.0232188, PRECISION_RECALL_MIN_DEN: 0.0887156, RECALL: 0.0866800, MAP: 0.0393371, MRR: 0.0807809, NDCG: 0.0602287, F1: 0.0366265, HIT_RATE: 0.2321879, ARHR: 0.0903598, NOVELTY: 0.0045268, AVERAGE_POPULARITY: 0.1594227, DIVERSITY_MEAN_INTER_LIST: 0.9622700, DIVERSITY_HERFINDAHL: 0.9962083, COVERAGE_ITEM: 0.3095669, COVERAGE_ITEM_CORRECT: 0.0212897, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1204228, DIVERSITY_GINI: 0.0730120, SHANNON_ENTROPY: 10.1827040, 
SearchBayesianSkopt: Config 876 is suboptimal. Config: {'topK': 1757, 'shrink': 1892, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1154449, PRECISION: 0.0230247, PRECISION_RECALL_MIN_DEN: 0.0879046, RECALL: 0.0859005, MAP: 0.0389364, MRR: 0.0800272, NDCG: 0.0596982, F1: 0.0363154, HIT_RATE: 0.2302466, ARHR: 0.0894113, NOVELTY: 0.0045200, AVERAGE_POPULARITY: 0.1615693, DIVERSITY_MEAN_INTER_LIST: 0.9608964, DIVERSITY_HERFINDAHL: 0.9960710, COVERAGE_ITEM: 0.3076035, COVERAGE_ITEM_CORRECT: 0.0209047, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1196678, DIVERSITY_GINI: 0.0719756, SHANNON_ENTROPY: 10.1487532, 
SearchBayesianSkopt: Config 877 is suboptimal. Config: {'topK': 1628, 'shrink': 506, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1172165, PRECISION: 0.0233935, PRECISION_RECALL_MIN_DEN: 0.0888307, RECALL: 0.0867512, MAP: 0.0395348, MRR: 0.0812855, NDCG: 0.0604796, F1: 0.0368500, HIT_RATE: 0.2339352, ARHR: 0.0911299, NOVELTY: 0.0045203, AVERAGE_POPULARITY: 0.1613743, DIVERSITY_MEAN_INTER_LIST: 0.9613592, DIVERSITY_HERFINDAHL: 0.9961173, COVERAGE_ITEM: 0.3079500, COVERAGE_ITEM_CORRECT: 0.0212897, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1206745, DIVERSITY_GINI: 0.0722302, SHANNON_ENTROPY: 10.1577535, 
SearchBayesianSkopt: Config 878 is suboptimal. Config: {'topK': 123, 'shrink': 2739, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1207512, PRECISION: 0.0244613, PRECISION_RECALL_MIN_DEN: 0.0922106, RECALL: 0.0901870, MAP: 0.0414170, MRR: 0.0848404, NDCG: 0.0632360, F1: 0.0384845, HIT_RATE: 0.2446127, ARHR: 0.0952801, NOVELTY: 0.0047652, AVERAGE_POPULARITY: 0.0996865, DIVERSITY_MEAN_INTER_LIST: 0.9854740, DIVERSITY_HERFINDAHL: 0.9985283, COVERAGE_ITEM: 0.3761309, COVERAGE_ITEM_CORRECT: 0.0267180, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1245753, DIVERSITY_GINI: 0.1153927, SHANNON_ENTROPY: 11.2966163, 
SearchBayesianSkopt: Config 879 is suboptimal. Config: {'topK': 1607, 'shrink': 1482, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1153555, PRECISION: 0.0231217, PRECISION_RECALL_MIN_DEN: 0.0879717, RECALL: 0.0859404, MAP: 0.0389397, MRR: 0.0801038, NDCG: 0.0597209, F1: 0.0364396, HIT_RATE: 0.2312172, ARHR: 0.0896086, NOVELTY: 0.0045200, AVERAGE_POPULARITY: 0.1614873, DIVERSITY_MEAN_INTER_LIST: 0.9609654, DIVERSITY_HERFINDAHL: 0.9960779, COVERAGE_ITEM: 0.3076420, COVERAGE_ITEM_CORRECT: 0.0209047, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1197936, DIVERSITY_GINI: 0.0720083, SHANNON_ENTROPY: 10.1496164, 
SearchBayesianSkopt: Config 880 is suboptimal. Config: {'topK': 601, 'shrink': 220, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1203377, PRECISION: 0.0242477, PRECISION_RECALL_MIN_DEN: 0.0919828, RECALL: 0.0899103, MAP: 0.0412521, MRR: 0.0846308, NDCG: 0.0629252, F1: 0.0381948, HIT_RATE: 0.2424772, ARHR: 0.0951801, NOVELTY: 0.0045484, AVERAGE_POPULARITY: 0.1529050, DIVERSITY_MEAN_INTER_LIST: 0.9661139, DIVERSITY_HERFINDAHL: 0.9965926, COVERAGE_ITEM: 0.3152647, COVERAGE_ITEM_CORRECT: 0.0227526, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1235686, DIVERSITY_GINI: 0.0761373, SHANNON_ENTROPY: 10.2927670, 
SearchBayesianSkopt: Config 881 is suboptimal. Config: {'topK': 676, 'shrink': 657, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1194869, PRECISION: 0.0238594, PRECISION_RECALL_MIN_DEN: 0.0907162, RECALL: 0.0886478, MAP: 0.0402311, MRR: 0.0826814, NDCG: 0.0616293, F1: 0.0375991, HIT_RATE: 0.2385944, ARHR: 0.0928362, NOVELTY: 0.0045424, AVERAGE_POPULARITY: 0.1544834, DIVERSITY_MEAN_INTER_LIST: 0.9651313, DIVERSITY_HERFINDAHL: 0.9964944, COVERAGE_ITEM: 0.3136477, COVERAGE_ITEM_CORRECT: 0.0221752, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1226878, DIVERSITY_GINI: 0.0752312, SHANNON_ENTROPY: 10.2616607, 
SearchBayesianSkopt: Config 882 is suboptimal. Config: {'topK': 1813, 'shrink': 1893, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1154631, PRECISION: 0.0229858, PRECISION_RECALL_MIN_DEN: 0.0878528, RECALL: 0.0858532, MAP: 0.0389013, MRR: 0.0800226, NDCG: 0.0596558, F1: 0.0362629, HIT_RATE: 0.2298583, ARHR: 0.0893080, NOVELTY: 0.0045200, AVERAGE_POPULARITY: 0.1615848, DIVERSITY_MEAN_INTER_LIST: 0.9608890, DIVERSITY_HERFINDAHL: 0.9960702, COVERAGE_ITEM: 0.3076035, COVERAGE_ITEM_CORRECT: 0.0208277, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1196678, DIVERSITY_GINI: 0.0719790, SHANNON_ENTROPY: 10.1486240, 
SearchBayesianSkopt: Config 883 is suboptimal. Config: {'topK': 368, 'shrink': 1858, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1187868, PRECISION: 0.0241507, PRECISION_RECALL_MIN_DEN: 0.0913913, RECALL: 0.0892770, MAP: 0.0406282, MRR: 0.0831863, NDCG: 0.0622051, F1: 0.0380171, HIT_RATE: 0.2415065, ARHR: 0.0933135, NOVELTY: 0.0045930, AVERAGE_POPULARITY: 0.1403984, DIVERSITY_MEAN_INTER_LIST: 0.9721200, DIVERSITY_HERFINDAHL: 0.9971931, COVERAGE_ITEM: 0.3260828, COVERAGE_ITEM_CORRECT: 0.0230606, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1244495, DIVERSITY_GINI: 0.0826518, SHANNON_ENTROPY: 10.5121658, 
SearchBayesianSkopt: Config 884 is suboptimal. Config: {'topK': 94, 'shrink': 2385, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1193240, PRECISION: 0.0241507, PRECISION_RECALL_MIN_DEN: 0.0900175, RECALL: 0.0878852, MAP: 0.0409731, MRR: 0.0847500, NDCG: 0.0623491, F1: 0.0378894, HIT_RATE: 0.2415065, ARHR: 0.0950711, NOVELTY: 0.0048131, AVERAGE_POPULARITY: 0.0903968, DIVERSITY_MEAN_INTER_LIST: 0.9873613, DIVERSITY_HERFINDAHL: 0.9987170, COVERAGE_ITEM: 0.3929163, COVERAGE_ITEM_CORRECT: 0.0273725, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1226878, DIVERSITY_GINI: 0.1272744, SHANNON_ENTROPY: 11.4979946, 
SearchBayesianSkopt: Config 885 is suboptimal. Config: {'topK': 812, 'shrink': 603, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1185193, PRECISION: 0.0237430, PRECISION_RECALL_MIN_DEN: 0.0900043, RECALL: 0.0879359, MAP: 0.0398581, MRR: 0.0820842, NDCG: 0.0611445, F1: 0.0373904, HIT_RATE: 0.2374296, ARHR: 0.0920589, NOVELTY: 0.0045342, AVERAGE_POPULARITY: 0.1571213, DIVERSITY_MEAN_INTER_LIST: 0.9637466, DIVERSITY_HERFINDAHL: 0.9963560, COVERAGE_ITEM: 0.3115688, COVERAGE_ITEM_CORRECT: 0.0219442, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1224361, DIVERSITY_GINI: 0.0741198, SHANNON_ENTROPY: 10.2220324, 
SearchBayesianSkopt: Config 886 is suboptimal. Config: {'topK': 786, 'shrink': 2507, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1173252, PRECISION: 0.0234129, PRECISION_RECALL_MIN_DEN: 0.0895670, RECALL: 0.0875568, MAP: 0.0396140, MRR: 0.0818507, NDCG: 0.0608112, F1: 0.0369463, HIT_RATE: 0.2341293, ARHR: 0.0913003, NOVELTY: 0.0045380, AVERAGE_POPULARITY: 0.1561173, DIVERSITY_MEAN_INTER_LIST: 0.9641763, DIVERSITY_HERFINDAHL: 0.9963989, COVERAGE_ITEM: 0.3123773, COVERAGE_ITEM_CORRECT: 0.0216362, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1216811, DIVERSITY_GINI: 0.0745535, SHANNON_ENTROPY: 10.2378960, 
SearchBayesianSkopt: Config 887 is suboptimal. Config: {'topK': 1799, 'shrink': 627, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1169621, PRECISION: 0.0232964, PRECISION_RECALL_MIN_DEN: 0.0885136, RECALL: 0.0864613, MAP: 0.0393190, MRR: 0.0809673, NDCG: 0.0602361, F1: 0.0367034, HIT_RATE: 0.2329645, ARHR: 0.0906582, NOVELTY: 0.0045199, AVERAGE_POPULARITY: 0.1614778, DIVERSITY_MEAN_INTER_LIST: 0.9612433, DIVERSITY_HERFINDAHL: 0.9961057, COVERAGE_ITEM: 0.3076805, COVERAGE_ITEM_CORRECT: 0.0210972, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1206745, DIVERSITY_GINI: 0.0721254, SHANNON_ENTROPY: 10.1549448, 
SearchBayesianSkopt: Config 888 is suboptimal. Config: {'topK': 308, 'shrink': 2393, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1201797, PRECISION: 0.0244419, PRECISION_RECALL_MIN_DEN: 0.0922237, RECALL: 0.0901019, MAP: 0.0413325, MRR: 0.0847515, NDCG: 0.0630754, F1: 0.0384527, HIT_RATE: 0.2444186, ARHR: 0.0951938, NOVELTY: 0.0046149, AVERAGE_POPULARITY: 0.1348309, DIVERSITY_MEAN_INTER_LIST: 0.9745829, DIVERSITY_HERFINDAHL: 0.9974394, COVERAGE_ITEM: 0.3313186, COVERAGE_ITEM_CORRECT: 0.0237536, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1253303, DIVERSITY_GINI: 0.0860989, SHANNON_ENTROPY: 10.6181304, 
SearchBayesianSkopt: Config 889 is suboptimal. Config: {'topK': 1144, 'shrink': 182, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1198760, PRECISION: 0.0238012, PRECISION_RECALL_MIN_DEN: 0.0909101, RECALL: 0.0888964, MAP: 0.0407314, MRR: 0.0836924, NDCG: 0.0621555, F1: 0.0375490, HIT_RATE: 0.2380120, ARHR: 0.0940157, NOVELTY: 0.0045286, AVERAGE_POPULARITY: 0.1590619, DIVERSITY_MEAN_INTER_LIST: 0.9629717, DIVERSITY_HERFINDAHL: 0.9962785, COVERAGE_ITEM: 0.3107988, COVERAGE_ITEM_CORRECT: 0.0218672, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1224361, DIVERSITY_GINI: 0.0737183, SHANNON_ENTROPY: 10.2025987, 
SearchBayesianSkopt: Config 890 is suboptimal. Config: {'topK': 1679, 'shrink': 1988, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1153643, PRECISION: 0.0229664, PRECISION_RECALL_MIN_DEN: 0.0877881, RECALL: 0.0857858, MAP: 0.0388920, MRR: 0.0799725, NDCG: 0.0596225, F1: 0.0362327, HIT_RATE: 0.2296641, ARHR: 0.0893128, NOVELTY: 0.0045201, AVERAGE_POPULARITY: 0.1615145, DIVERSITY_MEAN_INTER_LIST: 0.9609098, DIVERSITY_HERFINDAHL: 0.9960723, COVERAGE_ITEM: 0.3075650, COVERAGE_ITEM_CORRECT: 0.0208662, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1195420, DIVERSITY_GINI: 0.0719765, SHANNON_ENTROPY: 10.1488229, 
SearchBayesianSkopt: Config 891 is suboptimal. Config: {'topK': 991, 'shrink': 2372, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1160976, PRECISION: 0.0230441, PRECISION_RECALL_MIN_DEN: 0.0881779, RECALL: 0.0861851, MAP: 0.0392740, MRR: 0.0807203, NDCG: 0.0600675, F1: 0.0363649, HIT_RATE: 0.2304407, ARHR: 0.0900724, NOVELTY: 0.0045277, AVERAGE_POPULARITY: 0.1591858, DIVERSITY_MEAN_INTER_LIST: 0.9623200, DIVERSITY_HERFINDAHL: 0.9962133, COVERAGE_ITEM: 0.3095669, COVERAGE_ITEM_CORRECT: 0.0211357, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1201711, DIVERSITY_GINI: 0.0730098, SHANNON_ENTROPY: 10.1849247, 
SearchBayesianSkopt: Config 892 is suboptimal. Config: {'topK': 971, 'shrink': 1676, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1163580, PRECISION: 0.0231994, PRECISION_RECALL_MIN_DEN: 0.0885230, RECALL: 0.0865032, MAP: 0.0393815, MRR: 0.0807969, NDCG: 0.0602464, F1: 0.0365866, HIT_RATE: 0.2319938, ARHR: 0.0902892, NOVELTY: 0.0045283, AVERAGE_POPULARITY: 0.1589976, DIVERSITY_MEAN_INTER_LIST: 0.9624587, DIVERSITY_HERFINDAHL: 0.9962272, COVERAGE_ITEM: 0.3096824, COVERAGE_ITEM_CORRECT: 0.0212897, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1205486, DIVERSITY_GINI: 0.0731027, SHANNON_ENTROPY: 10.1883705, 
SearchBayesianSkopt: Config 893 is suboptimal. Config: {'topK': 694, 'shrink': 1859, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1181391, PRECISION: 0.0237041, PRECISION_RECALL_MIN_DEN: 0.0903880, RECALL: 0.0883340, MAP: 0.0398477, MRR: 0.0818080, NDCG: 0.0611993, F1: 0.0373780, HIT_RATE: 0.2370414, ARHR: 0.0915325, NOVELTY: 0.0045433, AVERAGE_POPULARITY: 0.1543619, DIVERSITY_MEAN_INTER_LIST: 0.9651252, DIVERSITY_HERFINDAHL: 0.9964938, COVERAGE_ITEM: 0.3139942, COVERAGE_ITEM_CORRECT: 0.0220212, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1225620, DIVERSITY_GINI: 0.0753180, SHANNON_ENTROPY: 10.2653779, 
SearchBayesianSkopt: Config 894 is suboptimal. Config: {'topK': 676, 'shrink': 2150, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1181135, PRECISION: 0.0237041, PRECISION_RECALL_MIN_DEN: 0.0904559, RECALL: 0.0884148, MAP: 0.0397706, MRR: 0.0815889, NDCG: 0.0611451, F1: 0.0373852, HIT_RATE: 0.2370414, ARHR: 0.0913366, NOVELTY: 0.0045443, AVERAGE_POPULARITY: 0.1541268, DIVERSITY_MEAN_INTER_LIST: 0.9652491, DIVERSITY_HERFINDAHL: 0.9965062, COVERAGE_ITEM: 0.3143022, COVERAGE_ITEM_CORRECT: 0.0220212, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1226878, DIVERSITY_GINI: 0.0754784, SHANNON_ENTROPY: 10.2698041, 
SearchBayesianSkopt: Config 895 is suboptimal. Config: {'topK': 1321, 'shrink': 1645, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1157696, PRECISION: 0.0231023, PRECISION_RECALL_MIN_DEN: 0.0880100, RECALL: 0.0860004, MAP: 0.0391722, MRR: 0.0803039, NDCG: 0.0599342, F1: 0.0364209, HIT_RATE: 0.2310231, ARHR: 0.0897544, NOVELTY: 0.0045220, AVERAGE_POPULARITY: 0.1608190, DIVERSITY_MEAN_INTER_LIST: 0.9613846, DIVERSITY_HERFINDAHL: 0.9961198, COVERAGE_ITEM: 0.3082194, COVERAGE_ITEM_CORRECT: 0.0210202, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1200453, DIVERSITY_GINI: 0.0722688, SHANNON_ENTROPY: 10.1591778, 
SearchBayesianSkopt: Config 896 is suboptimal. Config: {'topK': 1327, 'shrink': 2376, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1155704, PRECISION: 0.0229276, PRECISION_RECALL_MIN_DEN: 0.0876554, RECALL: 0.0856708, MAP: 0.0390871, MRR: 0.0802715, NDCG: 0.0597620, F1: 0.0361741, HIT_RATE: 0.2292759, ARHR: 0.0895802, NOVELTY: 0.0045221, AVERAGE_POPULARITY: 0.1608480, DIVERSITY_MEAN_INTER_LIST: 0.9613112, DIVERSITY_HERFINDAHL: 0.9961125, COVERAGE_ITEM: 0.3081809, COVERAGE_ITEM_CORRECT: 0.0209432, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1195420, DIVERSITY_GINI: 0.0722325, SHANNON_ENTROPY: 10.1575502, 
SearchBayesianSkopt: Config 897 is suboptimal. Config: {'topK': 1093, 'shrink': 897, 'similarity': 'dice', 'normalize': True} - results: ROC_AUC: 0.1171037, PRECISION: 0.0232770, PRECISION_RECALL_MIN_DEN: 0.0887129, RECALL: 0.0866801, MAP: 0.0393408, MRR: 0.0808122, NDCG: 0.0602592, F1: 0.0366989, HIT_RATE: 0.2327703, ARHR: 0.0904683, NOVELTY: 0.0045243, AVERAGE_POPULARITY: 0.1602073, DIVERSITY_MEAN_INTER_LIST: 0.9618908, DIVERSITY_HERFINDAHL: 0.9961704, COVERAGE_ITEM: 0.3090664, COVERAGE_ITEM_CORRECT: 0.0213282, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1208003, DIVERSITY_GINI: 0.0727446, SHANNON_ENTROPY: 10.1723984, 
SearchBayesianSkopt: Config 898 is suboptimal. Config: {'topK': 1425, 'shrink': 1269, 'similarity': 'dice', 'normalize': False} - results: ROC_AUC: 0.1158476, PRECISION: 0.0231411, PRECISION_RECALL_MIN_DEN: 0.0879865, RECALL: 0.0859487, MAP: 0.0390493, MRR: 0.0803348, NDCG: 0.0598265, F1: 0.0364645, HIT_RATE: 0.2314114, ARHR: 0.0898770, NOVELTY: 0.0045211, AVERAGE_POPULARITY: 0.1611384, DIVERSITY_MEAN_INTER_LIST: 0.9612257, DIVERSITY_HERFINDAHL: 0.9961039, COVERAGE_ITEM: 0.3079885, COVERAGE_ITEM_CORRECT: 0.0209817, COVERAGE_USER: 0.6481691, COVERAGE_USER_CORRECT: 0.1197936, DIVERSITY_GINI: 0.0721821, SHANNON_ENTROPY: 10.1555780, 
